"colony_id","spp","species","year","area_cm2","surv"
36,"AD","Acropora cf. digitifera",2011,597.170932919869,1
36,"AD","Acropora cf. digitifera",2012,660.849360276823,1
36,"AD","Acropora cf. digitifera",2013,682.637833571277,1
36,"AD","Acropora cf. digitifera",2014,839.379438590754,0
37,"AD","Acropora cf. digitifera",2009,644.943371346592,1
37,"AD","Acropora cf. digitifera",2010,540.568929307751,1
37,"AD","Acropora cf. digitifera",2011,656.908493219299,1
37,"AD","Acropora cf. digitifera",2012,740.262856633116,1
37,"AD","Acropora cf. digitifera",2013,809.956740450579,1
37,"AD","Acropora cf. digitifera",2014,774.207455734248,0
38,"AD","Acropora cf. digitifera",2009,25.7282468318774,0
39,"AD","Acropora cf. digitifera",2009,565.610305781913,1
39,"AD","Acropora cf. digitifera",2010,475.21618931635,1
39,"AD","Acropora cf. digitifera",2011,409.438142007467,0
40,"AD","Acropora cf. digitifera",2009,791.185273763382,1
40,"AD","Acropora cf. digitifera",2010,863.46661255306,1
40,"AD","Acropora cf. digitifera",2011,900.137129406833,1
40,"AD","Acropora cf. digitifera",2012,770.429307216318,1
40,"AD","Acropora cf. digitifera",2013,296.537654049651,1
40,"AD","Acropora cf. digitifera",2014,65.6634022915402,0
41,"AD","Acropora cf. digitifera",2009,294.214146559736,1
41,"AD","Acropora cf. digitifera",2010,234.080078751729,0
43,"AD","Acropora cf. digitifera",2009,346.134067946341,1
43,"AD","Acropora cf. digitifera",2010,361.179890706198,1
43,"AD","Acropora cf. digitifera",2011,377.171067353123,1
43,"AD","Acropora cf. digitifera",2012,280.655928475284,1
43,"AD","Acropora cf. digitifera",2013,145.300848210019,1
43,"AD","Acropora cf. digitifera",2014,100.094036565266,0
44,"AD","Acropora cf. digitifera",2009,673.754533597355,1
44,"AD","Acropora cf. digitifera",2010,590.876307713059,1
44,"AD","Acropora cf. digitifera",2011,433.774869046633,1
44,"AD","Acropora cf. digitifera",2012,437.473522235927,1
44,"AD","Acropora cf. digitifera",2013,318.095113772646,1
44,"AD","Acropora cf. digitifera",2014,74.4087887198729,0
45,"AD","Acropora cf. digitifera",2009,89.9460840105586,1
45,"AD","Acropora cf. digitifera",2010,121.160596295889,1
45,"AD","Acropora cf. digitifera",2011,145.782113225454,1
45,"AD","Acropora cf. digitifera",2012,169.011441718734,1
45,"AD","Acropora cf. digitifera",2013,149.20056751868,0
46,"AD","Acropora cf. digitifera",2009,53.7837311048944,0
47,"AD","Acropora cf. digitifera",2009,434.035185283544,1
47,"AD","Acropora cf. digitifera",2010,93.5418267508498,0
48,"AD","Acropora cf. digitifera",2009,1288.71386142815,1
48,"AD","Acropora cf. digitifera",2010,1449.66365393837,1
48,"AD","Acropora cf. digitifera",2011,1325.27051709224,1
48,"AD","Acropora cf. digitifera",2012,1178.02511167131,0
49,"AD","Acropora cf. digitifera",2009,298.745906099541,1
49,"AD","Acropora cf. digitifera",2010,233.628516681823,1
49,"AD","Acropora cf. digitifera",2011,142.233363026762,1
49,"AD","Acropora cf. digitifera",2012,140.506990888913,1
49,"AD","Acropora cf. digitifera",2013,147.042177582395,1
49,"AD","Acropora cf. digitifera",2014,143.432052682367,0
51,"AD","Acropora cf. digitifera",2009,391.432701399224,1
51,"AD","Acropora cf. digitifera",2010,438.970672509627,1
51,"AD","Acropora cf. digitifera",2011,498.033380911719,1
51,"AD","Acropora cf. digitifera",2012,469.779980718659,1
51,"AD","Acropora cf. digitifera",2013,387.381740392231,1
51,"AD","Acropora cf. digitifera",2014,351.083460088436,0
52,"AD","Acropora cf. digitifera",2009,419.654948159703,1
52,"AD","Acropora cf. digitifera",2010,462.553485737991,1
52,"AD","Acropora cf. digitifera",2011,504.760608508544,1
52,"AD","Acropora cf. digitifera",2012,511.759245025551,1
52,"AD","Acropora cf. digitifera",2013,515.747113833839,1
52,"AD","Acropora cf. digitifera",2014,482.485128992474,0
53,"AD","Acropora cf. digitifera",2009,101.195333788606,1
53,"AD","Acropora cf. digitifera",2010,145.092618066019,1
53,"AD","Acropora cf. digitifera",2011,191.077199275013,1
53,"AD","Acropora cf. digitifera",2012,243.93233449695,1
53,"AD","Acropora cf. digitifera",2013,218.016758626352,1
53,"AD","Acropora cf. digitifera",2014,188.529569795997,0
54,"AD","Acropora cf. digitifera",2009,212.681967159778,1
54,"AD","Acropora cf. digitifera",2010,422.399837722757,1
54,"AD","Acropora cf. digitifera",2011,463.630814356133,1
54,"AD","Acropora cf. digitifera",2012,563.672374093946,1
54,"AD","Acropora cf. digitifera",2013,595.627852123079,1
54,"AD","Acropora cf. digitifera",2014,694.178951205265,0
55,"AD","Acropora cf. digitifera",2009,322.613543899783,1
55,"AD","Acropora cf. digitifera",2010,510.013207168921,1
55,"AD","Acropora cf. digitifera",2011,668.967300265506,1
55,"AD","Acropora cf. digitifera",2012,870.821306733631,1
55,"AD","Acropora cf. digitifera",2013,987.575928378984,1
55,"AD","Acropora cf. digitifera",2014,1131.48566358142,0
56,"AD","Acropora cf. digitifera",2009,107.36706665779,1
